assets,assets_check,billsred,capital,cchdufrm,circulation,city,county,diff,diff1,diffA,diffL,fips,id,id_old,liabs_check,loans,name,otherassets,otherliabs,othsec,profits,surpro,totdep,ussec,year,loanAssetRatio
452495,452495,0.0,25000,98672,0.0,montour falls,Schuyler ,,,0.0,0.0,36097,1619,,452495,109815,montour,35978,404.0,135109,23093.0,45000.0,358998,72921.0,1939,0.24268776450568513
1206837,1206837,0.0,130000,249600,0.0,moravia,Cayuga,,,0.0,0.0,36011,1316,,1206837,421954,first,16588,0.0,257422,26495.0,33000.0,1017342,261273.0,1939,0.3496362806244754
723679,723679,0.0,50000,116975,0.0,morris,Otsego,,,0.0,0.0,36077,1317,,723679,147058,first,32866,12.0,321898,4384.0,30500.0,638783,104882.0,1939,0.20320888128576345
257498,257498,0.0,25000,51004,0.0,morristown,St Lawrence,,,0.0,0.0,36089,1318,,257498,106481,frontier,7186,66.0,36235,6466.0,15500.0,210466,56592.0,1939,0.4135216584206479
471168,471168,30000.0,85000,57397,0.0,morrisville,Madison,,,0.0,0.0,36053,1319,,471168,264283,first,27900,0.0,78141,2542.0,0.0,353626,43447.0,1939,0.560910333469166
6320839,6320839,0.0,200000,2273178,0.0,mount kisco,Westchester,,,0.0,0.0,36119,1320,,6320839,1632137,mount kisco nb and tc,154120,0.0,1533710,178331.0,200000.0,5742508,727694.0,1939,0.25821524642535587
1871379,1871379,0.0,100000,254522,0.0,mount morris,Livingston,,,0.0,0.0,36051,1321,,1871379,842255,genesee river,79598,0.0,579222,106568.0,100000.0,1564811,115782.0,1939,0.4500718454145312
13358200,13358200,0.0,600000,4058906,0.0,mount vernon,Westchester,,,0.0,0.0,36119,1322,,13358200,1141880,first,997031,23757.0,4950843,101776.0,600000.0,12032667,2209540.0,1939,0.08548157685915767
1060437,1060437,0.0,66000,195452,0.0,nanuet,Rockland,,,0.0,0.0,36087,1324,,1060437,505624,nanuet,24030,7341.0,160731,17448.0,20000.0,949648,174600.0,1939,0.47680720306816904
665053,665053,40000.0,112500,60762,0.0,narrowsburg,Sullivan,,,0.0,0.0,36105,1325,,665053,335537,first,15225,0.0,179649,2672.0,7000.0,502881,73880.0,1939,0.504526706894037
397418,397418,0.0,50000,65353,0.0,newark valley,Tioga,,,0.0,0.0,36107,1327,,397418,191847,first,15992,677.0,114226,6966.0,1600.0,338175,10000.0,1939,0.4827335450331892
1401474,1401474,0.0,50000,302537,0.0,new berlin,Chenango,,,0.0,0.0,36017,1328,,1401474,91301,nb,16207,0.0,257343,35377.0,100000.0,1216097,734086.0,1939,0.06514641013675601
10327096,10327096,0.0,1174620,2373131,0.0,newburgh,Orange,,,0.0,0.0,36071,1329,,10327096,2442538,highland quassaick nb and tc,158631,37.0,953127,255728.0,0.0,8896711,4399669.0,1939,0.23651741012187744
3468383,3468383,0.0,489120,892410,0.0,newburgh,Orange,,,0.0,0.0,36071,1330,,3468383,653651,nb,119417,2382.0,1266133,32323.0,56160.0,2888398,536772.0,1939,0.18845986732145786
1512573,1512573,0.0,75000,277589,0.0,new hartford,Oneida,,,0.0,0.0,36065,1331,,1512573,547647,first,29213,0.0,281324,21780.0,45000.0,1370793,376800.0,1939,0.3620631863718313
897005,897005,0.0,100000,218045,0.0,new paltz,Ulster,,,0.0,0.0,36111,1332,,897005,342245,huguenot,25120,4.0,237845,21508.0,200000.0,575493,73750.0,1939,0.3815419089079771
2429021,2429021,0.0,115000,761061,0.0,new rochelle,Westchester,,,0.0,0.0,36119,1334,,2429021,879651,central,155338,3544.0,92721,50564.0,50000.0,2209913,540250.0,1939,0.3621421963828225
752377801,752377801,0.0,10000000,251136775,0.0,new york,New York,,,0.0,0.0,36061,1336,,752377801,47661526,first,5006028,3951989.0,158649417,9480006.0,100000000.0,628945806,289924055.0,1939,0.06334786318343276
3227926,3227926,0.0,200000,871692,0.0,new york,Queens,,,0.0,0.0,36081,1356,,3227926,1192163,bayside,191028,16785.0,302628,101260.0,112500.0,2797381,670415.0,1939,0.36932785943667856
4032469,4032469,0.0,200000,1212767,0.0,new york,Kings,,,0.0,0.0,36047,1056,,4032469,2089401,bensonhurst,27288,24059.0,121070,43297.0,170000.0,3595113,581943.0,1939,0.5181443428331377
3035281204,3035281204,0.0,100270000,1286896903,0.0,new york,New York,,,0.0,0.0,36061,1340,,3035281204,617595108,chase,63039993,52859081.0,247579384,47673338.0,100270000.0,2734208785,820169816.0,1939,0.20347212218298308
1309563,1309563,0.0,200000,222340,0.0,new york,Queens,,,0.0,0.0,36081,1342,,1309563,725503,college point,77696,14680.0,164784,24902.0,32062.0,1037919,119240.0,1939,0.5540038929016778
127057779,127057779,0.0,7000000,41176380,0.0,new york,New York,,,0.0,0.0,36061,1343,,127057779,34382682,commercial nb and tc,1179250,1593503.0,7059049,3631945.0,7000000.0,107832331,43260418.0,1939,0.270606666278969
3681796,3681796,0.0,225000,878222,0.0,new york,Kings,,,0.0,0.0,36047,1058,,3681796,1050342,flatbush,175198,19301.0,866506,107896.0,27999.0,3301600,711528.0,1939,0.28527979279677634
41231245,41231245,0.0,1500000,15022142,0.0,new york,New York,,,0.0,0.0,36061,1348,,41231245,14241184,grace,614963,681997.0,5178256,1057968.0,1500000.0,36491280,6174700.0,1939,0.3453978651384405
4266990,4266990,,525000,1147450,,new york,Queens,,,0.0,0.0,36081,1245,,4266990,1958380,jamaica,107653,51095.0,15752,-144731.0,,3835626,1037755.0,1939,0.45896053189719216
5289262,5289262,0.0,500000,1262140,0.0,new york,Kings,,,0.0,0.0,36047,1061,,5289262,646092,kingsboro,144386,31787.0,980771,72469.0,300000.0,4385006,2255873.0,1939,0.12215163476492562
11345778,11345778,0.0,875000,2930608,0.0,new york,Kings,,,0.0,0.0,36047,1062,,11345778,3432305,lafayette,403164,62073.0,1121520,420937.0,100000.0,9887768,3458181.0,1939,0.3025182583336286
1918848,1918848,0.0,200000,601109,0.0,new york,Richmond,,,0.0,0.0,36085,1293,,1918848,628339,mariner harbor,138071,11069.0,187832,30548.0,56500.0,1620731,363497.0,1939,0.3274563696551264
2686125,2686125,,500000,943289,,new york,Queens,,,0.0,0.0,36081,1157,,2686125,863412,nb of far rockaway,210203,25442.0,16752,34835.0,,2125848,652469.0,1939,0.321434036018428
2792695,2792695,0.0,500000,554842,0.0,new york,Queens,,,0.0,0.0,36081,1357,,2792695,854929,flushing,110645,9190.0,516368,29629.0,81000.0,2172876,755911.0,1939,0.3061304582133029
11051972,11051972,0.0,745000,3613701,0.0,new york,Bronx,,,0.0,0.0,36005,1355,,11051972,5378417,national bronx,205370,118236.0,1035396,157294.0,255000.0,9776442,819088.0,1939,0.48664772223454783
2327111606,2327111606,0.0,77500000,873722947,0.0,new york,New York,,,0.0,0.0,36061,1361,,2327111606,437109881,national city,59183247,104995616.0,226413775,19863299.0,52500000.0,2072252691,730681756.0,1939,0.1878336560537097
22584005,22584005,,1014300,12520558,,new york,New York,,,0.0,0.0,36061,1352,,22584005,6354664,national safety bank and tc,499403,285401.0,58001,523940.0,500000.0,20260364,3151379.0,1939,0.2813789671052588
7352053,7352053,0.0,550000,2462901,0.0,new york,Kings,,,0.0,0.0,36047,1063,,7352053,935248,peoples,170482,13747.0,1276059,345263.0,105000.0,6338043,2507363.0,1939,0.12720909384086324
178287469,178287469,0.0,7000000,67481341,0.0,new york,New York,,,0.0,0.0,36061,1363,,178287469,57856208,public nb and tc,3499418,2658520.0,16832552,4267966.0,7000000.0,157360983,32617950.0,1939,0.324510793296415
2629627,2629627,0.0,200000,800661,0.0,new york,Queens,,,0.0,0.0,36081,1366,,2629627,1122974,springfield gardens,91242,24713.0,389250,37967.0,7000.0,2359947,225500.0,1939,0.4270468777511031
4576433,4576433,0.0,500000,640654,0.0,new york,Richmond,,,0.0,0.0,36085,1422,,4576433,1410270,staten island nb and tc,145555,52716.0,336007,146246.0,128875.0,3748596,2043947.0,1939,0.30815921482954084
34003833,34003833,0.0,1500000,12945446,0.0,new york,New York,,,0.0,0.0,36061,1367,,34003833,15595058,sterling nb and tc,119405,301937.0,2237494,619106.0,1750000.0,29832790,3106430.0,1939,0.4586264730802554
1888342,1888342,,375000,572820,,new york,Richmond,,,0.0,0.0,36085,1496,,1888342,259153,tottenville,48607,8270.0,239673,-106416.0,,1611488,768089.0,1939,0.13723838160672167
4053960,4053960,0.0,200000,1555734,0.0,new york,Queens,,,0.0,0.0,36081,1370,,4053960,1154081,woodside,144098,17194.0,705245,61530.0,200000.0,3575236,494802.0,1939,0.2846799179074288
621754,621754,0.0,25000,58354,0.0,nichols,Tioga,,,0.0,0.0,36107,1372,,621754,242534,nichols,9603,0.0,72263,32883.0,50000.0,513871,239000.0,1939,0.3900803211559556
375682,375682,0.0,25000,54102,0.0,norfolk,St Lawrence,,,0.0,0.0,36089,1373,,375682,117651,first,7259,0.0,132712,10061.0,15500.0,325121,63958.0,1939,0.31316645460788645
1184688,1184688,0.0,100000,133976,0.0,north creek,Warren,,,0.0,0.0,36113,1374,,1184688,353227,north creek,113828,0.0,297776,220.0,58000.0,1026468,285881.0,1939,0.298160359520819
1509986,1509986,0.0,100000,334623,0.0,northport,Suffolk,,,0.0,0.0,36103,1375,,1509986,351121,first nb and tc,41870,3.0,68200,20339.0,53000.0,1336644,714172.0,1939,0.23253261950773055
3318730,3318730,0.0,100000,1327066,0.0,north tarrytown,Westchester,,,0.0,0.0,36119,1378,,3318730,1055611,first,54747,3000.0,54881,82944.0,175000.0,2957786,826425.0,1939,0.318076794436426
2698525,2698525,0.0,200000,363569,0.0,norwich,Chenango,,,0.0,0.0,36017,1379,,2698525,744941,chenango co nb and tc,32590,3007.0,539125,113087.0,200000.0,2182431,1018300.0,1939,0.2760548818335943
6963580,6963580,0.0,500000,956215,0.0,norwich,Chenango,,,0.0,0.0,36017,1380,,6963580,2046312,nb and tc,152237,46867.0,357195,146541.0,255000.0,6015172,3451621.0,1939,0.29385919311618447
9872834,9872834,0.0,575000,1454221,0.0,nyack,Rockland,,,0.0,0.0,36087,1381,,9872834,2398518,nyack nb and tc,224366,19183.0,1014465,177996.0,375000.0,8725655,4781264.0,1939,0.2429411858844178
1052165,1052165,0.0,125000,252122,0.0,oceanside,Nassau,,,0.0,0.0,36059,1382,,1052165,248076,oceanside,38316,11137.0,208761,-5355.0,0.0,921383,304890.0,1939,0.23577670802583245
306110,306110,35000.0,50000,51768,0.0,odessa,Schuyler ,,,0.0,0.0,36097,1605,,306110,80548,first,6458,503.0,102765,1735.0,15000.0,203872,64571.0,1939,0.2631341674561432
857246,857246,0.0,97000,121245,0.0,old forge,Herkimer,,,0.0,0.0,36043,1384,,857246,471312,first,25311,501.0,188426,13421.0,50000.0,696324,50952.0,1939,0.5497978409931338
9143483,9143483,0.0,575000,1871528,0.0,olean,Cattaraugus,,,0.0,0.0,36009,1385,,9143483,2928428,first,461236,27260.0,851007,55560.0,270000.0,8215663,3031284.0,1939,0.32027488868301063
7183453,7183453,0.0,500000,1430268,0.0,olean,Cattaraugus,,,0.0,0.0,36009,1386,,7183453,2260278,exchange,443408,12684.0,2561824,85566.0,460000.0,6125203,487675.0,1939,0.3146506283259597
3677177,3677177,0.0,200000,682921,0.0,oneida,Madison,,,0.0,0.0,36053,1387,,3677177,924499,oneida valley,114249,6000.0,1209798,102116.0,200000.0,3169061,745710.0,1939,0.2514154200355327
3420880,3420880,0.0,200000,1011485,0.0,oneonta,Otsego,,,0.0,0.0,36077,1388,,3420880,1057414,citizens nb and tc,126804,1500.0,570229,93320.0,125000.0,3001060,654948.0,1939,0.3091058441102874
6651055,6651055,0.0,375000,2165769,0.0,oneonta,Otsego,,,0.0,0.0,36077,1389,,6651055,1409602,wilber,411925,5523.0,753269,201168.0,275000.0,5794364,1910490.0,1939,0.21193660253899568
2204734,2204734,0.0,200000,826730,0.0,ossining,Westchester,,,0.0,0.0,36119,1390,,2204734,167752,first nb and tc,261907,6.0,405034,34095.0,200000.0,1770633,543311.0,1939,0.0760871833064669
6236462,6236462,0.0,400000,951009,0.0,oswego,Oswego,,,0.0,0.0,36075,1391,,6236462,1523191,first and second nb and tc,190753,19937.0,1719926,68057.0,305000.0,5443468,1851583.0,1939,0.24423960251822266
1813754,1813754,0.0,100000,284448,0.0,oswego,Oswego,,,0.0,0.0,36075,1393,,1813754,355732,first,55509,0.0,576167,70511.0,100000.0,1543243,541898.0,1939,0.19613023596364226
1343797,1343797,0.0,150000,397072,0.0,oswego,Oswego,,,0.0,0.0,36075,1394,,1343797,378856,oswego,48528,2.0,243069,9544.0,100185.0,1084066,276272.0,1939,0.28192948786163385
460559,460559,0.0,50000,171197,0.0,painted post,Steuben,,,0.0,0.0,36101,1621,,460559,227931,first,19598,0.0,21752,15300.0,25000.0,370259,20081.0,1939,0.4949007619002126
1627615,1627615,0.0,100000,405230,0.0,patchogue,Suffolk,,,0.0,0.0,36103,1398,,1627615,519143,peoples,23044,7820.0,428070,17874.0,37500.0,1464421,252128.0,1939,0.31895933620665823
832091,832091,0.0,100000,204920,0.0,pawling,Dutchess,,,0.0,0.0,36027,1399,,832091,233760,nb,20245,3000.0,331301,36752.0,100000.0,592339,41865.0,1939,0.2809308116540138
1758339,1758339,0.0,133500,762876,0.0,pearl river,Rockland,,,0.0,0.0,36087,1400,,1758339,689215,first nb and tc,96520,17814.0,131634,44466.0,16900.0,1545659,78094.0,1939,0.3919693528949765
1929419,1929419,0.0,200000,556173,0.0,peekskill,Westchester,,,0.0,0.0,36119,1401,,1929419,281436,peekskill nb and tc,71548,1780.0,99778,14823.0,10000.0,1702816,920484.0,1939,0.1458656725159232
5531840,5531840,0.0,600000,1198789,0.0,peekskill,Westchester,,,0.0,0.0,36119,1402,,5531840,1268244,westchester county,266890,15018.0,804917,235000.0,250000.0,4431822,1993000.0,1939,0.22926259617053277
1572877,1572877,0.0,152200,274060,0.0,perry,Wyoming,,,0.0,0.0,36121,1404,,1572877,248769,first,53030,0.0,572052,31291.0,5700.0,1383686,424966.0,1939,0.15816176344367677
374582,374582,0.0,45000,148347,0.0,pine plains,Dutchess,,,0.0,0.0,36027,1408,,374582,104165,stissing,4634,900.0,72196,16161.0,45000.0,267521,45240.0,1939,0.27808330352232624
974685,974685,0.0,54000,213949,0.0,pittsford,Monroe,,,0.0,0.0,36055,1409,,974685,457640,pittsford,24617,6215.0,124557,24497.0,21000.0,868973,153922.0,1939,0.4695260520065457
9134531,9134531,0.0,1070000,1323820,0.0,plattsburgh,Clinton,,,0.0,0.0,36019,1412,,9134531,2882277,plattsburg nb and tc,225632,28754.0,1358907,159902.0,0.0,7875875,3343895.0,1939,0.31553639699728425
1913649,1913649,0.0,200000,742825,0.0,pleasantville,Westchester,,,0.0,0.0,36119,1413,,1913649,407419,first,66709,0.0,481056,17621.0,101500.0,1594528,215640.0,1939,0.21290163452127323
700543,700543,30000.0,70000,85403,0.0,poland,Herkimer,,,0.0,0.0,36043,1414,,700543,457313,citizens,38753,1334.0,84062,15595.0,60000.0,523614,35012.0,1939,0.6527979010567517
358576,358576,0.0,25000,76614,0.0,port byron,Cayuga,,,0.0,0.0,36011,1415,,358576,178640,nb,7752,0.0,62970,8516.0,15000.0,310060,32600.0,1939,0.49819285172459954
5646887,5646887,342.0,550000,913729,0.0,port chester,Westchester,,,0.0,0.0,36119,1416,,5646887,3165572,first nb and tc,540985,48971.0,676781,-145830.0,0.0,5193404,349820.0,1939,0.5605870986970343
1493746,1493746,0.0,169000,330315,0.0,port henry,Essex,,,0.0,0.0,36031,1417,,1493746,429595,citizens,29528,4242.0,532130,43655.0,111000.0,1165849,172178.0,1939,0.28759574921037445
1280109,1280109,0.0,100000,190153,0.0,port jefferson,Suffolk,,,0.0,0.0,36103,1418,,1280109,357153,first,35964,2105.0,111247,19586.0,100000.0,1058418,585592.0,1939,0.27900202248402284
2663715,2663715,0.0,200000,531546,0.0,port jervis,Orange,,,0.0,0.0,36071,1419,,2663715,632031,first,138310,4847.0,622853,34089.0,200000.0,2224779,738975.0,1939,0.23727425794426205
2509147,2509147,0.0,233000,597192,0.0,port jervis,Orange,,,0.0,0.0,36071,1420,,2509147,170631,nb and tc,135111,0.0,894126,98237.0,10000.0,2167910,712087.0,1939,0.06800358847050413
294494,294494,0.0,50000,68385,0.0,port leyden,Lewis,,,0.0,0.0,36049,1421,,294494,76691,port leyden,9648,632.0,55391,3494.0,7000.0,233368,84379.0,1939,0.26041617146699086
5351898,5351898,0.0,500125,1648343,0.0,port washington,Nassau,,,0.0,0.0,36059,1424,,5351898,1109873,port washington nb and tc,237946,4975.0,902910,5498.0,35000.0,4806300,1452826.0,1939,0.20737932598864925
1572756,1572756,0.0,270000,245999,0.0,potsdam,St Lawrence,,,0.0,0.0,36089,1425,,1572756,1031346,citizens,122284,1897.0,130747,-35692.0,0.0,1336551,42380.0,1939,0.6557571549560135
9287223,9287223,0.0,490450,1713215,0.0,poughkeepsie,Dutchess,,,0.0,0.0,36027,1426,,9287223,2032882,first,127366,9148.0,1595891,84766.0,320000.0,8382859,3817869.0,1939,0.21889018924171413
5075347,5075347,0.0,250000,1535561,0.0,poughkeepsie,Dutchess,,,0.0,0.0,36027,1427,,5075347,1203952,fallkill nb and tc,72767,16927.0,758508,499599.0,250000.0,4058821,1504559.0,1939,0.23721570170473072
2259689,2259689,0.0,200000,711404,0.0,poughkeepsie,Dutchess,,,0.0,0.0,36027,1428,,2259689,623655,farmers and manufacturers,72360,6573.0,201301,58000.0,200000.0,1795116,650969.0,1939,0.2759915191869324
3428809,3428809,0.0,442000,738533,0.0,poughkeepsie,Dutchess,,,0.0,0.0,36027,1429,,3428809,689465,merchants nb and tc,159101,12098.0,282072,30897.0,0.0,2943814,1559638.0,1939,0.2010800251632564
447640,447640,0.0,50000,86929,0.0,red creek,Wayne,,,0.0,0.0,36117,1433,,447640,291179,red creek,23202,0.0,25280,20491.0,22000.0,355149,21050.0,1939,0.6504758287909927
1730774,1730774,0.0,100000,291667,0.0,red hook,Dutchess,,,0.0,0.0,36027,1434,,1730774,610048,first,15517,4000.0,461542,70067.0,100000.0,1456707,352000.0,1939,0.3524712065237865
757637,757637,0.0,25000,271549,0.0,redwood,Jefferson,,,0.0,0.0,36045,1435,,757637,186664,redwood,35618,0.0,107262,21966.0,50000.0,660671,156544.0,1939,0.24637656291865365
632393,632393,0.0,50000,62301,0.0,remsen,Oneida,,,0.0,0.0,36065,1436,,632393,114231,first,9377,540.0,208034,18804.0,11500.0,551549,238450.0,1939,0.18063292920699628
787633,787633,0.0,125000,148120,0.0,rhinebeck,Dutchess,,,0.0,0.0,36027,1438,,787633,396399,first,25802,227.0,141139,65985.0,32500.0,563921,76173.0,1939,0.5032788113245636
1722359,1722359,0.0,205000,212118,0.0,richfield springs,Otsego,,,0.0,0.0,36077,1439,,1722359,567787,first,29563,0.0,301011,16163.0,45000.0,1456196,611880.0,1939,0.32965659307960765
3466184,3466184,0.0,150000,941440,0.0,riverhead,Suffolk,,,0.0,0.0,36103,1441,,3466184,769421,suffolk county,145471,0.0,878964,70475.0,200000.0,3045709,730888.0,1939,0.22197927172937154
6161864,6161864,0.0,500020,864084,0.0,rockville centre,Nassau,,,0.0,0.0,36059,1445,,6161864,1935175,nassau county,266140,2231.0,2189545,180989.0,88500.0,5390124,906920.0,1939,0.31405675295657287
5408644,5408644,0.0,350000,1081048,0.0,rome,Oneida,,,0.0,0.0,36065,1446,,5408644,1739681,farmers nb and tc,379880,1096.0,822655,140456.0,205000.0,4712092,1385380.0,1939,0.32164827265392215
1587284,1587284,0.0,173725,303854,0.0,roscoe,Sullivan,,,0.0,0.0,36105,1449,,1587284,867396,first nb and tc,65505,2.0,278355,28649.0,25000.0,1359908,72174.0,1939,0.546465534838126
1731540,1731540,0.0,109000,642516,0.0,roslyn,Nassau,,,0.0,0.0,36059,1450,,1731540,507999,roslyn,88673,11620.0,395215,31530.0,36000.0,1543390,97137.0,1939,0.2933798814927752
749494,749494,0.0,75000,193998,0.0,roxbury,Delaware,,,0.0,0.0,36025,1452,,749494,184522,nb,13848,20.0,241643,13964.0,25000.0,635510,115483.0,1939,0.2461954331855892
3849592,3849592,0.0,550000,818032,0.0,rye,Westchester,,,0.0,0.0,36119,1453,,3849592,893474,rye,237363,6885.0,974442,-85229.0,0.0,3377936,926281.0,1939,0.2320957649537925
1897418,1897418,0.0,100000,330444,0.0,st johnsville,Montgomery,,,0.0,0.0,36057,1454,,1897418,244347,first,25544,0.0,297514,81754.0,200000.0,1515664,999569.0,1939,0.12877868766924316
414115,414115,0.0,25000,111006,0.0,st regis falls,Franklin,,,0.0,0.0,36033,1455,,414115,229453,st regis falls,2685,700.0,32234,7035.0,25000.0,356380,38737.0,1939,0.5540803882979366
1046246,1046246,0.0,50000,187085,0.0,salem,Washington,,,0.0,0.0,36115,1458,,1046246,121374,salem,5580,8.0,379773,27403.0,60000.0,908835,352434.0,1939,0.1160090456737708
1299334,1299334,0.0,112500,490884,0.0,salamanca,Cattaraugus,,,0.0,0.0,36009,1456,,1299334,346394,first,21687,0.0,101445,46914.0,37500.0,1102420,338924.0,1939,0.26659350097819345
3291764,3291764,0.0,230000,1009831,0.0,saranac lake,Franklin,,,0.0,0.0,36033,1459,,3291764,929242,adirondack nb and tc,100129,699.0,398087,21063.0,100000.0,2940002,854475.0,1939,0.28229301979121224
3615907,3615907,0.0,190000,653529,0.0,saranac lake,Franklin,,,0.0,0.0,36033,1460,,3615907,1346198,saranac lake,151851,0.0,397766,159006.0,150000.0,3116901,1066563.0,1939,0.37229884507538497
2311483,2311483,0.0,238000,460503,0.0,saugerties,Ulster,,,0.0,0.0,36111,1462,,2311483,909930,first nb and tc,143803,15010.0,279778,20805.0,28000.0,2009668,517469.0,1939,0.3936563669298022
6475073,6475073,0.0,200000,1488582,0.0,scarsdale,Westchester,,,0.0,0.0,36119,1466,,6475073,1941864,scarsdale nb and tc,26368,14164.0,1360306,164758.0,400000.0,5696151,1657953.0,1939,0.29989839496790227
6901335,6901335,0.0,453590,1534961,0.0,schenectady,Schenectady,,,0.0,0.0,36093,1467,,6901335,2437499,mohawk,266187,29922.0,1056646,124332.0,135000.0,6158491,1606042.0,1939,0.3531923895883912
8529578,8529578,0.0,400000,1660314,0.0,schenectady,Schenectady,,,0.0,0.0,36093,1468,,8529578,2674911,union,93911,45561.0,2610924,88426.0,305000.0,7690591,1489518.0,1939,0.3136041431358034
450135,450135,0.0,79610,33836,0.0,schenevus,Otsego,,,0.0,0.0,36077,1469,,450135,196059,schenevus,10239,1.0,83596,8287.0,5390.0,356847,126405.0,1939,0.4355559998667067
952132,952132,0.0,50000,166380,0.0,schuylerville,Saratoga,,,0.0,0.0,36091,1470,,952132,399381,nb,3519,20.0,258058,22115.0,65000.0,814997,124794.0,1939,0.4194596967647343
912311,912311,0.0,50000,146632,0.0,seaford,Nassau,,,0.0,0.0,36059,1471,,912311,335760,seaford,51177,5356.0,269232,26937.0,27000.0,803018,109510.0,1939,0.368032392462658
413606,413606,0.0,50000,94359,0.0,sharon springs,Schoharie,,,0.0,0.0,36095,1472,,413606,115087,first,3120,2.0,190940,28296.0,14200.0,321108,10100.0,1939,0.27825273327756367
516898,516898,0.0,75000,152275,0.0,sherrill,Oneida,,,0.0,0.0,36065,1474,,516898,256765,first,5837,0.0,94521,3334.0,1537.0,437027,7500.0,1939,0.49674210385801454
1387792,1387792,0.0,125000,187062,0.0,sidney,Delaware,,,0.0,0.0,36025,1614,,1387792,551964,first,53131,5965.0,91434,20312.0,3400.0,1233115,504201.0,1939,0.3977281898151884
885928,885928,0.0,98488,283552,0.0,silver creek,Chautauqua,,,0.0,0.0,36013,1476,,885928,376403,first,37959,0.0,130514,10244.0,5000.0,772196,57500.0,1939,0.42486861234773027
1103929,1103929,0.0,147750,133104,0.0,silver creek,Chautauqua,,,0.0,0.0,36013,1477,,1103929,586344,silver creek,109669,1898.0,148437,16454.0,1250.0,936577,126375.0,1939,0.5311428542958831
373125,373125,0.0,25000,62092,0.0,silver springs,Wyoming,,,0.0,0.0,36121,1478,,373125,69550,silver springs,5890,0.0,163699,42622.0,25000.0,280503,71894.0,1939,0.18639865996649915
1230314,1230314,0.0,142000,293602,0.0,skaneateles,Onondaga,,,0.0,0.0,36067,1479,,1230314,165904,nb and tc,92140,200.0,276203,22965.0,25000.0,1040149,402465.0,1939,0.13484687648844115
2483282,2483282,0.0,276000,471731,0.0,southampton,Suffolk,,,0.0,0.0,36103,1481,,2483282,648757,first,235690,19.0,617734,39939.0,100000.0,2067324,509370.0,1939,0.26124982986225487
747975,747975,0.0,75000,241224,0.0,south fallsburg,Sullivan,,,0.0,0.0,36105,1482,,747975,309087,south fallsburg,19400,411.0,80611,13714.0,30000.0,628850,97653.0,1939,0.41323172565928007
431027,431027,0.0,68320,79520,0.0,south otselic,Chenango,,,0.0,0.0,36017,1484,,431027,252928,otselic valley,4283,0.0,39796,14974.0,19120.0,328613,54500.0,1939,0.5868031469026302
1305727,1305727,0.0,107000,318535,0.0,sparkill,Rockland,,,0.0,0.0,36087,1485,,1305727,265163,first,11524,1254.0,425185,14823.0,43000.0,1139650,285320.0,1939,0.20307690658154423
2898179,2898179,0.0,250000,695251,0.0,spring valley,Rockland,,,0.0,0.0,36087,1486,,2898179,1768301,first,17677,16710.0,216950,8956.0,170000.0,2452513,200000.0,1939,0.6101420926726748
1990796,1990796,0.0,200000,275989,0.0,springville,Erie,,,0.0,0.0,36029,1487,,1990796,798118,citizens,50896,1000.0,493009,64981.0,100000.0,1624815,372784.0,1939,0.4009039600240306
1757837,1757837,0.0,100000,287320,0.0,stamford,Delaware,,,0.0,0.0,36025,1488,,1757837,846872,nb,38359,0.0,290878,24691.0,100000.0,1533146,294408.0,1939,0.4817693563168826
5323759,5323759,0.0,350000,1019696,0.0,suffern,Rockland,,,0.0,0.0,36087,1489,,5323759,2388813,suffern nb and tc,143097,0.0,1213297,137620.0,295000.0,4541139,558856.0,1939,0.4487079524073122
25162228,25162228,0.0,1200000,5854231,0.0,syracuse,Onondaga,,,0.0,0.0,36067,1606,,25162228,8918847,lincoln nb and tc,537243,47948.0,2376807,471676.0,725000.0,22717604,7475100.0,1939,0.35445378684272316
12277013,12277013,0.0,750000,2598204,0.0,syracuse,Onondaga,,,0.0,0.0,36067,1490,,12277013,5180710,merchants nb and tc,637838,70364.0,1300471,247294.0,350000.0,10859355,2559790.0,1939,0.42198456578974053
2425043,2425043,0.0,200000,548598,0.0,tarrytown,Westchester,,,0.0,0.0,36119,1493,,2425043,1051162,tarrytown nb and tc,210092,8423.0,385820,24350.0,75000.0,2117270,229371.0,1939,0.43346117986361477
541549,541549,0.0,50000,90793,0.0,theresa,Jefferson,,,0.0,0.0,36045,1494,,541549,242532,farmers,30264,45.0,139560,55488.0,21500.0,414516,38400.0,1939,0.44784867112671245
1285095,1285095,0.0,200000,484145,0.0,ticonderoga,Essex,,,0.0,0.0,36031,1495,,1285095,499206,ticonderoga,109977,0.0,159680,-54582.0,0.0,1139677,32087.0,1939,0.38845844081565956
24858038,24858038,0.0,1400000,5255847,0.0,troy,Rensselaer,,,0.0,0.0,36083,1498,,24858038,4396238,manufacturers,681490,81956.0,7424871,415494.0,1300000.0,21660588,7099592.0,1939,0.17685378065638166
1888342,1888342,0.0,375000,572820,0.0,troy,Rensselaer,,,0.0,0.0,36083,1499,,1888342,259153,national city,48607,8270.0,239673,-106416.0,0.0,1611488,768089.0,1939,0.13723838160672167
6996121,6996121,0.0,600000,702336,0.0,troy,Rensselaer,,,0.0,0.0,36083,1500,,6996121,3357441,union,227009,0.0,932687,144779.0,50000.0,6201342,1776648.0,1939,0.4799003619291319
